Column1,user_meta5,label_save_path,mask_load_path,segmentation_curated,user_meta4,date_created,antibiotic,segmentation_channel,parent_folder,content,strain,stain_target,date_modified,file_list,image_load_path,image_laplacian,source,image_debris,folder,segmentation_file,segmented,posX,user_meta1,image_save_path,stain,user_meta6,mounting method,date_uploaded,file_name,channel_list,akseg_hash,labelled,antibiotic concentration,user_meta3,channel,num_segmentations,posY,label_curated,microscope,image_focus,treatment time (mins),user_meta2,posZ,protocol,phenotype,mask_save_path,label_load_path,user_initial,modality,dataset
777,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230212_L17667A\L17667A_ciprofloxacin_posXY109_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667A_ciprofloxacin_posXY109_channels_t0_posZ0_colour1.tif', 'L17667A_ciprofloxacin_posXY109_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230212_L17667A\ciprofloxacin\pos_109\L17667A_ciprofloxacin_posXY109_channels_t0_posZ0_colour0.tif,,405,,20230212_L17667A,L17667A_ciprofloxacin_posXY109_channels_t0_posZ0_colour0.tif,TRUE,1311.552,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230212_L17667A\L17667A_ciprofloxacin_posXY109_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,14/02/2023 15:52,L17667A_ciprofloxacin_posXY109_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",3c2310bdaf169094c61a435e0a2bdfb1744975fe6cd37baf832b77180fb9f44a,TRUE,1XEUCAST,BioRepA,Cy3,29,1400.138,TRUE,BIO-NIM,,30,,-538.345,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230212_L17667A\L17667A_ciprofloxacin_posXY109_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
778,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230212_L17667A\L17667A_ciprofloxacin_posXY10_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667A_ciprofloxacin_posXY10_channels_t0_posZ0_colour1.tif', 'L17667A_ciprofloxacin_posXY10_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230212_L17667A\ciprofloxacin\pos_10\L17667A_ciprofloxacin_posXY10_channels_t0_posZ0_colour0.tif,,405,,20230212_L17667A,L17667A_ciprofloxacin_posXY10_channels_t0_posZ0_colour0.tif,TRUE,314.994,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230212_L17667A\L17667A_ciprofloxacin_posXY10_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,14/02/2023 14:34,L17667A_ciprofloxacin_posXY10_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",366c8ad09e59711f8e7c4570e501ccc8521a94297a7910fecd146bc04c3f66b6,TRUE,1XEUCAST,BioRepA,Cy3,15,-560.056,TRUE,BIO-NIM,,30,,-538.612,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230212_L17667A\L17667A_ciprofloxacin_posXY10_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
779,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230212_L17667A\L17667A_ciprofloxacin_posXY110_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667A_ciprofloxacin_posXY110_channels_t0_posZ0_colour1.tif', 'L17667A_ciprofloxacin_posXY110_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230212_L17667A\ciprofloxacin\pos_110\L17667A_ciprofloxacin_posXY110_channels_t0_posZ0_colour0.tif,,405,,20230212_L17667A,L17667A_ciprofloxacin_posXY110_channels_t0_posZ0_colour0.tif,TRUE,1560.692,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230212_L17667A\L17667A_ciprofloxacin_posXY110_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,14/02/2023 15:53,L17667A_ciprofloxacin_posXY110_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",52ee2f5d6e3e2c6d5a6587b6b2bebc0df26cf002c7bc5b7ec319109961dbddd1,TRUE,1XEUCAST,BioRepA,Cy3,26,1400.138,TRUE,BIO-NIM,,30,,-537.925,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230212_L17667A\L17667A_ciprofloxacin_posXY110_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
780,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230212_L17667A\L17667A_ciprofloxacin_posXY111_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667A_ciprofloxacin_posXY111_channels_t0_posZ0_colour1.tif', 'L17667A_ciprofloxacin_posXY111_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230212_L17667A\ciprofloxacin\pos_111\L17667A_ciprofloxacin_posXY111_channels_t0_posZ0_colour0.tif,,405,,20230212_L17667A,L17667A_ciprofloxacin_posXY111_channels_t0_posZ0_colour0.tif,TRUE,1560.692,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230212_L17667A\L17667A_ciprofloxacin_posXY111_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,14/02/2023 15:53,L17667A_ciprofloxacin_posXY111_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",bb016a5712dfe11a16701bc59da83e32cd9240ba7347d0152460764092fc7c8a,TRUE,1XEUCAST,BioRepA,Cy3,21,1120.11,TRUE,BIO-NIM,,30,,-537.747,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230212_L17667A\L17667A_ciprofloxacin_posXY111_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
781,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230212_L17667A\L17667A_ciprofloxacin_posXY112_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667A_ciprofloxacin_posXY112_channels_t0_posZ0_colour1.tif', 'L17667A_ciprofloxacin_posXY112_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230212_L17667A\ciprofloxacin\pos_112\L17667A_ciprofloxacin_posXY112_channels_t0_posZ0_colour0.tif,,405,,20230212_L17667A,L17667A_ciprofloxacin_posXY112_channels_t0_posZ0_colour0.tif,TRUE,1560.692,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230212_L17667A\L17667A_ciprofloxacin_posXY112_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,14/02/2023 15:54,L17667A_ciprofloxacin_posXY112_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",016a2f2531a5f663fbafcc0bab11c6daf0a9066791a79d21fd2944b90dbabc2a,TRUE,1XEUCAST,BioRepA,Cy3,21,840.083,TRUE,BIO-NIM,,30,,-537.46,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230212_L17667A\L17667A_ciprofloxacin_posXY112_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
782,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230212_L17667A\L17667A_ciprofloxacin_posXY113_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667A_ciprofloxacin_posXY113_channels_t0_posZ0_colour1.tif', 'L17667A_ciprofloxacin_posXY113_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230212_L17667A\ciprofloxacin\pos_113\L17667A_ciprofloxacin_posXY113_channels_t0_posZ0_colour0.tif,,405,,20230212_L17667A,L17667A_ciprofloxacin_posXY113_channels_t0_posZ0_colour0.tif,TRUE,1560.693,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230212_L17667A\L17667A_ciprofloxacin_posXY113_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,14/02/2023 15:54,L17667A_ciprofloxacin_posXY113_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",573794ac71563d0cd4fede2ceb0ebbe22cc5817b07a1b270e3c8652a9ea5699b,TRUE,1XEUCAST,BioRepA,Cy3,15,560.054,TRUE,BIO-NIM,,30,,-536.975,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230212_L17667A\L17667A_ciprofloxacin_posXY113_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
783,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230212_L17667A\L17667A_ciprofloxacin_posXY114_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667A_ciprofloxacin_posXY114_channels_t0_posZ0_colour1.tif', 'L17667A_ciprofloxacin_posXY114_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230212_L17667A\ciprofloxacin\pos_114\L17667A_ciprofloxacin_posXY114_channels_t0_posZ0_colour0.tif,,405,,20230212_L17667A,L17667A_ciprofloxacin_posXY114_channels_t0_posZ0_colour0.tif,TRUE,1560.693,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230212_L17667A\L17667A_ciprofloxacin_posXY114_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,14/02/2023 15:55,L17667A_ciprofloxacin_posXY114_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",de1963a4c3c97a4736e18cfc7ebb305d589d7c13d2077bf736c046136f6411b5,TRUE,1XEUCAST,BioRepA,Cy3,19,280.027,TRUE,BIO-NIM,,30,,-536.975,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230212_L17667A\L17667A_ciprofloxacin_posXY114_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
784,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230212_L17667A\L17667A_ciprofloxacin_posXY115_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667A_ciprofloxacin_posXY115_channels_t0_posZ0_colour1.tif', 'L17667A_ciprofloxacin_posXY115_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230212_L17667A\ciprofloxacin\pos_115\L17667A_ciprofloxacin_posXY115_channels_t0_posZ0_colour0.tif,,405,,20230212_L17667A,L17667A_ciprofloxacin_posXY115_channels_t0_posZ0_colour0.tif,TRUE,1560.693,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230212_L17667A\L17667A_ciprofloxacin_posXY115_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,14/02/2023 15:55,L17667A_ciprofloxacin_posXY115_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",ff54563c1cb0e8f989665c2fcdbaeb4fb62b2ab1ff406b739a6192e8d0fe4592,TRUE,1XEUCAST,BioRepA,Cy3,14,-0.001,TRUE,BIO-NIM,,30,,-534.232,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230212_L17667A\L17667A_ciprofloxacin_posXY115_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
785,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230212_L17667A\L17667A_ciprofloxacin_posXY117_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667A_ciprofloxacin_posXY117_channels_t0_posZ0_colour1.tif', 'L17667A_ciprofloxacin_posXY117_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230212_L17667A\ciprofloxacin\pos_117\L17667A_ciprofloxacin_posXY117_channels_t0_posZ0_colour0.tif,,405,,20230212_L17667A,L17667A_ciprofloxacin_posXY117_channels_t0_posZ0_colour0.tif,TRUE,1560.693,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230212_L17667A\L17667A_ciprofloxacin_posXY117_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,14/02/2023 15:56,L17667A_ciprofloxacin_posXY117_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",a321bbb54136a9417ea5e1d4471e3efe74205c9e3cc1440c7ddd685242a0e91f,TRUE,1XEUCAST,BioRepA,Cy3,10,-560.054,TRUE,BIO-NIM,,30,,-536.727,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230212_L17667A\L17667A_ciprofloxacin_posXY117_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
786,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230212_L17667A\L17667A_ciprofloxacin_posXY118_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667A_ciprofloxacin_posXY118_channels_t0_posZ0_colour1.tif', 'L17667A_ciprofloxacin_posXY118_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230212_L17667A\ciprofloxacin\pos_118\L17667A_ciprofloxacin_posXY118_channels_t0_posZ0_colour0.tif,,405,,20230212_L17667A,L17667A_ciprofloxacin_posXY118_channels_t0_posZ0_colour0.tif,TRUE,1560.692,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230212_L17667A\L17667A_ciprofloxacin_posXY118_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,14/02/2023 15:57,L17667A_ciprofloxacin_posXY118_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",7258661b41356a5b8edae1acd655cb03e4be422d7b153ba709c440a1b4507d18,TRUE,1XEUCAST,BioRepA,Cy3,7,-840.084,TRUE,BIO-NIM,,30,,-536.42,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230212_L17667A\L17667A_ciprofloxacin_posXY118_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
787,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230212_L17667A\L17667A_ciprofloxacin_posXY119_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667A_ciprofloxacin_posXY119_channels_t0_posZ0_colour1.tif', 'L17667A_ciprofloxacin_posXY119_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230212_L17667A\ciprofloxacin\pos_119\L17667A_ciprofloxacin_posXY119_channels_t0_posZ0_colour0.tif,,405,,20230212_L17667A,L17667A_ciprofloxacin_posXY119_channels_t0_posZ0_colour0.tif,TRUE,1560.693,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230212_L17667A\L17667A_ciprofloxacin_posXY119_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,14/02/2023 15:58,L17667A_ciprofloxacin_posXY119_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",fb1b34a1737b5bd4f73fd757773410b0890bc59e9b8701e7db2e44bf173540dd,TRUE,1XEUCAST,BioRepA,Cy3,18,-1120.111,TRUE,BIO-NIM,,30,,-535.91,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230212_L17667A\L17667A_ciprofloxacin_posXY119_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
788,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230212_L17667A\L17667A_ciprofloxacin_posXY11_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667A_ciprofloxacin_posXY11_channels_t0_posZ0_colour1.tif', 'L17667A_ciprofloxacin_posXY11_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230212_L17667A\ciprofloxacin\pos_11\L17667A_ciprofloxacin_posXY11_channels_t0_posZ0_colour0.tif,,405,,20230212_L17667A,L17667A_ciprofloxacin_posXY11_channels_t0_posZ0_colour0.tif,TRUE,65.854,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230212_L17667A\L17667A_ciprofloxacin_posXY11_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,14/02/2023 14:34,L17667A_ciprofloxacin_posXY11_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",339fa1293fba4662971ae166734ccf9ffbd4438716ede11b746ee6b6539ef1ef,TRUE,1XEUCAST,BioRepA,Cy3,10,-560.056,TRUE,BIO-NIM,,30,,-538.356,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230212_L17667A\L17667A_ciprofloxacin_posXY11_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
789,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230212_L17667A\L17667A_ciprofloxacin_posXY120_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667A_ciprofloxacin_posXY120_channels_t0_posZ0_colour1.tif', 'L17667A_ciprofloxacin_posXY120_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230212_L17667A\ciprofloxacin\pos_120\L17667A_ciprofloxacin_posXY120_channels_t0_posZ0_colour0.tif,,405,,20230212_L17667A,L17667A_ciprofloxacin_posXY120_channels_t0_posZ0_colour0.tif,TRUE,1560.692,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230212_L17667A\L17667A_ciprofloxacin_posXY120_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,14/02/2023 15:58,L17667A_ciprofloxacin_posXY120_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",64e32be2f5e290dd8fcde63375bc74db1a4cc71802d71cb4995ead2c2e8ca61d,TRUE,1XEUCAST,BioRepA,Cy3,11,-1400.14,TRUE,BIO-NIM,,30,,-535.572,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230212_L17667A\L17667A_ciprofloxacin_posXY120_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
790,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230212_L17667A\L17667A_ciprofloxacin_posXY121_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667A_ciprofloxacin_posXY121_channels_t0_posZ0_colour1.tif', 'L17667A_ciprofloxacin_posXY121_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230212_L17667A\ciprofloxacin\pos_121\L17667A_ciprofloxacin_posXY121_channels_t0_posZ0_colour0.tif,,405,,20230212_L17667A,L17667A_ciprofloxacin_posXY121_channels_t0_posZ0_colour0.tif,TRUE,1560.692,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230212_L17667A\L17667A_ciprofloxacin_posXY121_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,14/02/2023 15:59,L17667A_ciprofloxacin_posXY121_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",d0ad1aec4b7af4ce06ad0f36f938a81d9f480ea633f573b7995a9529768713f8,TRUE,1XEUCAST,BioRepA,Cy3,7,-1680.167,TRUE,BIO-NIM,,30,,-535.184,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230212_L17667A\L17667A_ciprofloxacin_posXY121_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
791,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230212_L17667A\L17667A_ciprofloxacin_posXY122_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667A_ciprofloxacin_posXY122_channels_t0_posZ0_colour1.tif', 'L17667A_ciprofloxacin_posXY122_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230212_L17667A\ciprofloxacin\pos_122\L17667A_ciprofloxacin_posXY122_channels_t0_posZ0_colour0.tif,,405,,20230212_L17667A,L17667A_ciprofloxacin_posXY122_channels_t0_posZ0_colour0.tif,TRUE,1311.553,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230212_L17667A\L17667A_ciprofloxacin_posXY122_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,14/02/2023 15:59,L17667A_ciprofloxacin_posXY122_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",f7d1e00d9fd2bbde3f9641da5339ac1043e538e0b43faff3356d4fde10d81620,TRUE,1XEUCAST,BioRepA,Cy3,11,-1680.167,TRUE,BIO-NIM,,30,,-535.734,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230212_L17667A\L17667A_ciprofloxacin_posXY122_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
792,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230212_L17667A\L17667A_ciprofloxacin_posXY125_channels_t0_posZ0_colour0.tif,,TRUE,,06/03/2024 01:41,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,06/03/2024 01:41,"['L17667A_ciprofloxacin_posXY125_channels_t0_posZ0_colour1.tif', 'L17667A_ciprofloxacin_posXY125_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230212_L17667A\ciprofloxacin\pos_125\L17667A_ciprofloxacin_posXY125_channels_t0_posZ0_colour0.tif,,405,,20230212_L17667A,L17667A_ciprofloxacin_posXY125_channels_t0_posZ0_colour0.tif,TRUE,564.133,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230212_L17667A\L17667A_ciprofloxacin_posXY125_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,14/02/2023 16:01,L17667A_ciprofloxacin_posXY125_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",219faf3b0061fdd92217012d7f3ab3540255933cd929461dce34efc288f29011,TRUE,1XEUCAST,BioRepA,Cy3,15,-1680.168,TRUE,BIO-NIM,,30,,-537.051,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230212_L17667A\L17667A_ciprofloxacin_posXY125_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
793,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230212_L17667A\L17667A_ciprofloxacin_posXY126_channels_t0_posZ0_colour0.tif,,TRUE,,06/03/2024 02:15,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,06/03/2024 02:15,"['L17667A_ciprofloxacin_posXY126_channels_t0_posZ0_colour1.tif', 'L17667A_ciprofloxacin_posXY126_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230212_L17667A\ciprofloxacin\pos_126\L17667A_ciprofloxacin_posXY126_channels_t0_posZ0_colour0.tif,,405,,20230212_L17667A,L17667A_ciprofloxacin_posXY126_channels_t0_posZ0_colour0.tif,TRUE,314.993,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230212_L17667A\L17667A_ciprofloxacin_posXY126_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,14/02/2023 16:02,L17667A_ciprofloxacin_posXY126_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",7ec89a4a536daf9d79bf71e018154006fae74028f420645f876a04016af1e1fb,TRUE,1XEUCAST,BioRepA,Cy3,12,-1680.168,TRUE,BIO-NIM,,30,,-537.594,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230212_L17667A\L17667A_ciprofloxacin_posXY126_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
